Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Anguilla,AIA,1997,0.069616,0,0.069616,0,0,0,,6.870904
Anguilla,AIA,1998,0.076944,0,0.076944,0,0,0,,7.387097
Anguilla,AIA,1999,0.080608,0,0.080608,0,0,0,,7.518
Anguilla,AIA,2000,0.087936,0,0.087936,0,0,0,,7.96017
Anguilla,AIA,2001,0.095264,0,0.095264,0,0,0,,8.397743
Anguilla,AIA,2002,0.095264,0,0.095264,0,0,0,,8.24083
Anguilla,AIA,2003,0.102592,0,0.102592,0,0,0,,8.735695
Anguilla,AIA,2004,0.120912,0,0.120912,0,0,0,,10.131724
Anguilla,AIA,2005,0.12824,0,0.12824,0,0,0,,10.573879
Anguilla,AIA,2006,0.142896,0,0.142896,0,0,0,,11.593996
Anguilla,AIA,2007,0.150224,0,0.150224,0,0,0,,11.99489
Anguilla,AIA,2008,0.150224,0,0.150224,0,0,0,,11.800786
Anguilla,AIA,2009,0.14656,0,0.14656,0,0,0,,11.320871
Anguilla,AIA,2010,0.150224,0,0.150224,0,0,0,,11.404798
Anguilla,AIA,2011,0.142896,0,0.142896,0,0,0,,10.711041
Anguilla,AIA,2012,0.142896,0,0.142896,0,0,0,,10.62029
Anguilla,AIA,2013,0.117248,0,0.117248,0,0,0,,8.558248
Anguilla,AIA,2014,0.139232,0,0.139232,0,0,0,,9.860623
Anguilla,AIA,2015,0.153888,0,0.153888,0,0,0,,10.594699
Anguilla,AIA,2016,0.153888,0,0.153888,0,0,0,,10.388713
Anguilla,AIA,2017,0.142896,0,0.142896,0,0,0,,9.516883
Anguilla,AIA,2018,0.142896,0,0.142896,0,0,0,,9.412819
Anguilla,AIA,2019,0.153888,0,0.153888,0,0,0,,10.005722
Antarctica,ATA,1987,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,1988,0.007328,0,0.007328,0,0,0,,0
Antarctica,ATA,1989,0.007328,0,0.007328,0,0,0,,0
Antarctica,ATA,1990,0.010992,0,0.010992,0,0,0,,0
Antarctica,ATA,1991,0.014656,0,0.014656,0,0,0,,0
Antarctica,ATA,1992,0.014656,0,0.014656,0,0,0,,0
Antarctica,ATA,1993,0.014656,0,0.014656,0,0,0,,0
Antarctica,ATA,1994,0.014656,0,0.014656,0,0,0,,0
Antarctica,ATA,1995,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,1996,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,1997,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,1998,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,1999,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,2000,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,2001,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,2002,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,2003,0.003664,0,0.003664,0,0,0,,0
Antarctica,ATA,2004,0.007328,0,0.007328,0,0,0,,0
Antarctica,ATA,2005,0.007328,0,0.007328,0,0,0,,0
Antarctica,ATA,2006,0.007328,0,0.007328,0,0,0,,0
Antarctica,ATA,2007,0.010992,0,0.010992,0,0,0,,0
Antigua and Barbuda,ATG,1957,0.021984,0,0.021984,0,0,0,,0.420787
Antigua and Barbuda,ATG,1958,0.029312,0,0.029312,0,0,0,,0.550326
Antigua and Barbuda,ATG,1959,0.029312,0,0.029312,0,0,0,,0.539826
Antigua and Barbuda,ATG,1960,0.03664,0,0.03664,0,0,0,,0.662065
Antigua and Barbuda,ATG,1961,0.047632,0,0.047632,0,0,0,,0.846866
Antigua and Barbuda,ATG,1962,0.102592,0,0.102592,0,0,0,,1.799607
Antigua and Barbuda,ATG,1963,0.084272,0,0.084272,0,0,0,,1.458548
Antigua and Barbuda,ATG,1964,0.0916,0,0.0916,0,0,0,,1.561435
Antigua and Barbuda,ATG,1965,0.150224,0,0.150224,0,0,0,,2.518677
Antigua and Barbuda,ATG,1966,0.34808,0,0.34808,0,0,0,,5.742473
Antigua and Barbuda,ATG,1967,0.564256,0,0.564256,0,0,0,,9.157473
Antigua and Barbuda,ATG,1968,0.98928,0,0.98928,0,0,0,,15.788567
Antigua and Barbuda,ATG,1969,1.256752,0,1.256752,0,0,0,,19.716231
Antigua and Barbuda,ATG,1970,0.461664,0,0.461664,0,0,0,,7.155695
Antigua and Barbuda,ATG,1971,0.425024,0,0.425024,0,0,0,,6.562152
Antigua and Barbuda,ATG,1972,0.373728,0,0.373728,0,0,0,,5.776768
Antigua and Barbuda,ATG,1973,0.32976,0,0.32976,0,0,0,,5.115493
Antigua and Barbuda,ATG,1974,0.428688,0,0.428688,0,0,0,,6.675512
Antigua and Barbuda,ATG,1975,0.707152,0,0.707152,0,0,0,,11.043211
Antigua and Barbuda,ATG,1976,0.40304,0,0.40304,0,0,0,,6.298484
Antigua and Barbuda,ATG,1977,0.465328,0,0.465328,0,0,0,,7.257482
Antigua and Barbuda,ATG,1978,0.490976,0,0.490976,0,0,0,,7.632265
Antigua and Barbuda,ATG,1979,0.406704,0,0.406704,0,0,0,,6.294851
Antigua and Barbuda,ATG,1980,0.142896,0,0.142896,0,0,0,,2.202161
Antigua and Barbuda,ATG,1981,0.106256,0,0.106256,0,0,0,,1.632799
Antigua and Barbuda,ATG,1982,0.29312,0,0.29312,0,0,0,,4.493569
Antigua and Barbuda,ATG,1983,0.084272,0,0.084272,0,0,0,,1.288405
Antigua and Barbuda,ATG,1984,0.14656,0,0.14656,0,0,0,,2.242281
Antigua and Barbuda,ATG,1985,0.249152,0,0.249152,0,0,0,,3.830279
Antigua and Barbuda,ATG,1986,0.249152,0,0.249152,0,0,0,,3.850167
Antigua and Barbuda,ATG,1987,0.2748,0,0.2748,0,0,0,,4.270197
Antigua and Barbuda,ATG,1988,0.285792,0,0.285792,0,0,0,,4.466756
Antigua and Barbuda,ATG,1989,0.285792,0,0.285792,0,0,0,,4.491043
Antigua and Barbuda,ATG,1990,0.21984,0,0.21984,0,0,0,,3.47145
Antigua and Barbuda,ATG,1991,0.212512,0,0.212512,0,0,0,,3.339598
Antigua and Barbuda,ATG,1992,0.208848,0,0.208848,0,0,0,,3.229991
Antigua and Barbuda,ATG,1993,0.216176,0,0.216176,0,0,0,,3.283653
Antigua and Barbuda,ATG,1994,0.216176,0,0.216176,0,0,0,,3.223044
Antigua and Barbuda,ATG,1995,0.223504,0,0.223504,0,0,0,,3.267698
Antigua and Barbuda,ATG,1996,0.23816,0,0.23816,0,0,0,,3.412132
Antigua and Barbuda,ATG,1997,0.25648,0,0.25648,0,0,0,,3.601337
Antigua and Barbuda,ATG,1998,0.271136,0,0.271136,0,0,0,,3.736097
Antigua and Barbuda,ATG,1999,0.282128,0,0.282128,0,0,0,,3.821785
Antigua and Barbuda,ATG,2000,0.29312,0,0.29312,0,0,0,,3.905403
Antigua and Barbuda,ATG,2001,0.296784,0,0.296784,0,0,0,,3.894037
Antigua and Barbuda,ATG,2002,0.32976,0,0.32976,0,0,0,,4.271779
Antigua and Barbuda,ATG,2003,0.351744,0,0.351744,0,0,0,,4.505207
Antigua and Barbuda,ATG,2004,0.3664,0,0.3664,0,0,0,,4.641441
Antigua and Barbuda,ATG,2005,0.373728,0,0.373728,0,0,0,,4.679262
Antigua and Barbuda,ATG,2006,0.38472,0,0.38472,0,0,0,,4.755795
Antigua and Barbuda,ATG,2007,0.406704,0,0.406704,0,0,0,,4.958837
Antigua and Barbuda,ATG,2008,0.417696,0,0.417696,0,0,0,,5.017309
Antigua and Barbuda,ATG,2009,0.443344,0,0.443344,0,0,0,,5.244564
Antigua and Barbuda,ATG,2010,0.454336,0,0.454336,0,0,0,,5.30178
Antigua and Barbuda,ATG,2011,0.443344,0,0.443344,0,0,0,,5.111831
Antigua and Barbuda,ATG,2012,0.458,0,0.458,0,0,0,,5.223898
Antigua and Barbuda,ATG,2013,0.461664,0,0.461664,0,0,0,,5.216719
Antigua and Barbuda,ATG,2014,0.461664,0,0.461664,0,0,0,,5.173517
Antigua and Barbuda,ATG,2015,0.479984,0,0.479984,0,0,0,,5.336654
Antigua and Barbuda,ATG,2016,0.490976,0,0.490976,0,0,0,,5.421315
Antigua and Barbuda,ATG,2017,0.490976,0,0.490976,0,0,0,,5.388294
Antigua and Barbuda,ATG,2018,0.498304,0,0.498304,0,0,0,,5.438456
Antigua and Barbuda,ATG,2019,0.498304,0,0.498304,0,0,0,,5.409468
Argentina,ARG,1887,1.084544,1.084544,0,0,,0,,
Argentina,ARG,1888,0.890352,0.890352,0,0,,0,,
Argentina,ARG,1889,1.755056,1.755056,0,0,,0,,
Argentina,ARG,1890,1.370336,1.370336,0,0,,0,,
Argentina,ARG,1891,0.937984,0.937984,0,0,,0,,
Argentina,ARG,1892,1.384992,1.384992,0,0,,0,,
Argentina,ARG,1893,1.553536,1.553536,0,0,,0,,
Argentina,ARG,1894,1.993216,1.993216,0,0,,0,,
Argentina,ARG,1895,2.264352,2.264352,0,0,,0,,
Argentina,ARG,1896,2.304656,2.304656,0,0,,0,,
Argentina,ARG,1897,2.081152,2.081152,0,0,,0,,
Argentina,ARG,1898,2.348624,2.348624,0,0,,0,,
Argentina,ARG,1899,2.920208,2.920208,0,0,,0,,
Argentina,ARG,1900,2.07016,2.07016,0,0,,0,,
Argentina,ARG,1901,2.49152,2.49152,0,0,,0,,
Argentina,ARG,1902,2.813952,2.813952,0,0,,0,,
Argentina,ARG,1903,2.861584,2.861584,0,0,,0,,
Argentina,ARG,1904,3.795904,3.795904,0,0,,0,,
Argentina,ARG,1905,3.982768,3.982768,0,0,,0,,
Argentina,ARG,1906,6.254448,6.254448,0,0,,0,,
Argentina,ARG,1907,6.254448,6.254448,0,0,,0,,
Argentina,ARG,1908,7.617456,7.610128,0.007328,0,,0,,
Argentina,ARG,1909,5.93568,5.924695,0.010985,0,,0,,
Argentina,ARG,1910,8.907184,8.896197,0.010987,0,,0,,
Argentina,ARG,1911,9.944096,9.936768,0.007328,0,,0,,
Argentina,ARG,1912,9.478768,9.456784,0.021984,0,,0,,
Argentina,ARG,1913,10.145616,10.086971,0.058645,0,,0,,
Argentina,ARG,1914,8.672688,8.548059,0.120963,0.003666,,0,,
Argentina,ARG,1915,6.939616,6.70133,0.227288,0.010998,,0,,
Argentina,ARG,1916,4.986704,4.587034,0.385003,0.014667,,0,,
Argentina,ARG,1917,2.231376,1.663456,0.542272,0.025648,,0,,
Argentina,ARG,1918,2.520832,1.890624,0.600896,0.029312,,0,,
Argentina,ARG,1919,3.726288,3.103408,0.593568,0.029312,,0,,
Argentina,ARG,1920,5.891712,5.122272,0.7328,0.03664,,0,,
Argentina,ARG,1921,5.539968,4.565344,0.926992,0.047632,,0,,
Argentina,ARG,1922,7.298688,5.888756,1.347675,0.062257,,0,,
Argentina,ARG,1923,8.44552,6.843657,1.524886,0.076977,,0,,
Argentina,ARG,1924,10.959024,8.753296,2.077488,0.12824,,0,,
Argentina,ARG,1925,11.237488,8.350256,2.722352,0.16488,,0,,
Argentina,ARG,1926,11.259472,7.451337,3.51492,0.293215,,0,,
Argentina,ARG,1927,13.3736,9.2578,3.855584,0.260215,,0,,
Argentina,ARG,1928,12.738777,8.284304,4.041392,0.296784,0.116297,0,,
Argentina,ARG,1929,13.13035,8.320944,4.17696,0.458,0.174446,0,,
Argentina,ARG,1930,12.767495,8.119424,4.004752,0.454336,0.188983,0,,
Argentina,ARG,1931,12.843815,6.946944,5.067312,0.564256,0.265303,0,,
Argentina,ARG,1932,13.100443,6.331392,5.75248,0.76944,0.247131,0,,
Argentina,ARG,1933,13.232287,5.959314,5.984969,1.033534,0.25447,0,,
Argentina,ARG,1934,14.23968,6.580544,6.129872,1.249424,0.27984,0,,
Argentina,ARG,1935,13.997231,6.336714,6.248755,1.055508,0.356253,0,,
Argentina,ARG,1936,15.095986,6.987248,6.785728,0.912336,0.410674,0,,
Argentina,ARG,1937,16.710979,8.15794,7.176203,0.864514,0.512322,0,,
Argentina,ARG,1938,16.347409,7.395609,7.498224,0.839244,0.614332,0,,
Argentina,ARG,1939,17.377469,7.764016,8.17072,0.886688,0.556045,0,,
Argentina,ARG,1940,15.864415,5.369,9.04484,0.916212,0.534363,0,,
Argentina,ARG,1941,13.940459,2.685712,9.661968,1.014928,0.577851,0,,
Argentina,ARG,1942,13.47918,1.385368,10.408588,1.154474,0.53075,0,,
Argentina,ARG,1943,14.07689,1.549469,10.897564,1.157523,0.472334,0,,
Argentina,ARG,1944,13.951808,1.6488,10.636592,1.132176,0.53424,0,,
Argentina,ARG,1945,13.665986,2.044512,10.043024,1.040576,0.537874,0,,
Argentina,ARG,1946,13.702418,3.04112,9.130688,0.967296,0.563314,0,,
Argentina,ARG,1947,14.514933,3.254453,9.591108,0.99686,0.672512,0,,
Argentina,ARG,1948,17.39162,5.814768,10.193248,0.765776,0.617828,0,,
Argentina,ARG,1949,15.364626,3.598048,9.914784,1.13584,0.715954,0,,
Argentina,ARG,1950,29.921193,3.561408,25.582048,0,0.777737,0,,1.758235
Argentina,ARG,1951,34.962916,5.470352,27.304128,1.417968,0.770468,0,,2.014618
Argentina,ARG,1952,36.095122,4.50672,29.286352,1.535216,0.766834,0,,2.039981
Argentina,ARG,1953,35.134738,3.1144,30.00816,1.194464,0.817714,0,,1.948386
Argentina,ARG,1954,36.750355,3.722253,30.976032,1.208999,0.84307,0,,2.000645
Argentina,ARG,1955,39.559988,3.209664,34.199776,1.22744,0.923108,0,,2.11543
Argentina,ARG,1956,44.296738,3.814224,38.156896,1.304384,1.021234,0,,2.327586
Argentina,ARG,1957,47.607775,3.359888,41.619376,1.458272,1.170239,0,,2.458599
Argentina,ARG,1958,44.192511,3.781248,37.709888,1.480256,1.221119,0,,2.243804
Argentina,ARG,1959,48.948799,3.729952,42.57568,1.472928,1.170239,0,,2.444443
Argentina,ARG,1960,48.7645,3.905824,41.190688,2.36328,1.304708,0,,2.39632
Argentina,ARG,1961,51.12671,3.539424,42.121344,4.0304,1.435542,0,,2.4722
Argentina,ARG,1962,53.640125,2.007872,45.078192,5.107616,1.446445,0,,2.551818
Argentina,ARG,1963,50.03266,2.304656,40.644752,5.829424,1.253828,0,,2.341913
Argentina,ARG,1964,55.670041,2.557304,45.207121,6.466534,1.439082,0,,2.564437
Argentina,ARG,1965,58.80485,2.60144,47.324224,7.247392,1.631794,0,,2.666444
Argentina,ARG,1966,63.072667,2.586784,48.569984,7.848288,1.722651,2.34496,,2.815352
Argentina,ARG,1967,65.475982,2.938857,49.777346,8.208278,1.755556,2.795945,,2.877178
Argentina,ARG,1968,69.009217,2.366944,52.56008,9.14168,2.064273,2.87624,,2.985735
Argentina,ARG,1969,77.24887,2.590448,60.573248,9.10504,2.147862,2.832272,,3.291103
Argentina,ARG,1970,82.648001,3.286608,63.925808,10.281184,2.344113,2.810288,,3.466371
Argentina,ARG,1971,88.84719,2.927536,69.319216,11.021312,2.735862,2.843264,,3.667828
Argentina,ARG,1972,90.066762,2.85792,69.297232,12.468592,2.698682,2.744336,,3.659347
Argentina,ARG,1973,93.976081,2.879904,71.20984,14.187008,2.570273,3.129056,,3.75595
Argentina,ARG,1974,95.480619,3.367216,71.451664,14.923472,2.675163,3.063104,,3.751731
Argentina,ARG,1975,94.845785,3.594384,68.912512,15.722224,2.714505,3.90216,,3.665459
Argentina,ARG,1976,99.699538,3.239095,71.868337,16.466621,2.841803,5.283682,,3.792262
Argentina,ARG,1977,100.706338,2.703934,72.702107,16.905081,2.987349,5.407867,,3.769827
Argentina,ARG,1978,102.55616,3.832544,72.898944,16.425712,3.148176,6.250784,,3.777931
Argentina,ARG,1979,110.616815,3.601712,79.072784,18.015888,3.327567,6.598864,,4.010161
Argentina,ARG,1980,108.656928,2.865248,76.507984,19.56576,3.562416,6.15552,,3.87717
Argentina,ARG,1981,101.96936,2.956848,70.059344,20.485424,3.323488,5.144256,,3.581481
Argentina,ARG,1982,103.351892,2.660158,69.032208,23.248904,2.815495,5.595126,,3.573376
Argentina,ARG,1983,105.142854,2.191072,68.674352,26.263552,2.818326,5.195552,,3.579071
Argentina,ARG,1984,106.452518,2.147178,67.236715,27.301404,2.618511,7.14871,,3.568377
Argentina,ARG,1985,100.531993,2.773547,60.435477,28.808982,2.325716,6.18827,,3.319299
Argentina,ARG,1986,104.151058,3.392864,62.200064,30.964464,2.790162,4.803504,,3.387211
Argentina,ARG,1987,114.878426,3.777584,66.453968,36.698624,3.170394,4.777856,,3.68006
Argentina,ARG,1988,121.40596,4.023193,66.232463,42.232539,3.047859,5.869905,,3.830954
Argentina,ARG,1989,117.021372,4.143984,59.752512,44.6092,2.2539,6.261776,,3.638072
Argentina,ARG,1990,112.079088,3.070432,59.188256,43.213216,1.822,4.785184,,3.434042
Argentina,ARG,1991,117.505744,2.689376,61.232768,47.28392,2.196,4.10368,,3.549404
Argentina,ARG,1992,121.230584,2.80296,63.632688,48.302512,2.495,3.997424,,3.611462
Argentina,ARG,1993,117.777485,2.301136,67.154325,40.808519,2.761,4.752505,,3.461271
Argentina,ARG,1994,122.229002,3.561301,67.203064,42.676987,3.05,5.737651,,3.544031
Argentina,ARG,1995,127.764859,3.700747,62.835745,53.195483,2.621,5.411884,,3.656054
Argentina,ARG,1996,134.76207,3.099659,65.92089,57.541551,2.422,5.77797,,3.807982
Argentina,ARG,1997,137.641464,2.777312,66.868,61.503904,3.169,3.323248,,3.843019
Argentina,ARG,1998,139.451896,2.8396,69.575696,61.613824,3.283,2.139776,,3.848733
Argentina,ARG,1999,147.285131,2.154486,72.724888,67.620808,3.29,1.494949,,4.018362
Argentina,ARG,2000,142.358347,1.656171,67.433997,69.438256,2.771,1.058923,,3.840177
Argentina,ARG,2001,134.003944,1.289728,64.336176,64.808832,2.481,1.088208,,3.575298
Argentina,ARG,2002,124.392348,1.099232,57.497185,62.619608,1.729,1.447323,,3.283417
Argentina,ARG,2003,134.631008,1.989552,59.3568,69.070064,2.28,1.934592,,3.517175
Argentina,ARG,2004,157.043391,2.198349,67.811726,82.910717,2.701,1.421599,,4.061243
Argentina,ARG,2005,161.4342,3.268288,71.799744,81.967344,3.241,1.157824,,4.131869
Argentina,ARG,2014,188.396537,5.536412,84.291958,92.8439,4.336,1.388267,,4.399316
Argentina,ARG,2006,174.608992,3.86552,81.912384,83.86896,3.764,1.198128,,4.423073
Argentina,ARG,2007,174.24576,3.660336,77.9516,87.177552,3.998,1.458272,,4.369678
Argentina,ARG,2015,191.743835,5.466688,86.954048,93.534592,4.571,1.217507,,4.432659
Armenia,ARM,1830,0.00004,0.00004,0,0,,0,,
Armenia,ARM,1831,0.000049,0.000049,0,0,,0,,
Armenia,ARM,1832,0.000032,0.000032,0,0,,0,,
Armenia,ARM,1833,0.00004,0.00004,0,0,,0,,
Armenia,ARM,1850,0.000251,0.000251,0,0,,0,,
Armenia,ARM,1855,0.000761,0.000761,0,0,,0,,
Armenia,ARM,1858,0.001069,0.001069,0,0,,0,,
Armenia,ARM,1859,0.001134,0.001134,0,0,,0,,
Armenia,ARM,1860,0.001498,0.001379,0.000119,0,,0,,
Armenia,ARM,1861,0.001903,0.001783,0.00012,0,,0,,
Armenia,ARM,1862,0.001717,0.001597,0.00012,0,,0,,
Armenia,ARM,1863,0.001798,0.001604,0.000194,0,,0,,
Armenia,ARM,1864,0.002016,0.001751,0.000265,0,,0,,
Armenia,ARM,1865,0.001927,0.00163,0.000297,0,,0,,
Armenia,ARM,1866,0.006089,0.005726,0.000363,0,,0,,
Armenia,ARM,1867,0.006988,0.006469,0.000519,0,,0,,
Armenia,ARM,1868,0.005814,0.004922,0.000892,0,,0,,
Armenia,ARM,1869,0.007887,0.007,0.000887,0,,0,,
Armenia,ARM,1870,0.008559,0.007665,0.000893,0,,0,,
Armenia,ARM,1871,0.011555,0.010792,0.000763,0,,0,,
Armenia,ARM,1872,0.011862,0.011023,0.00084,0,,0,,
Armenia,ARM,1873,0.011134,0.009392,0.001742,0,,0,,
Armenia,ARM,1874,0.013514,0.010873,0.002641,0,,0,,
Armenia,ARM,1875,0.015555,0.011583,0.003972,0,,0,,
Armenia,ARM,1876,0.019312,0.013215,0.006096,0,,0,,
Armenia,ARM,1877,0.019709,0.011818,0.007891,0,,0,,
Armenia,ARM,1878,0.025757,0.016013,0.009744,0,,0,,
Armenia,ARM,1879,0.026429,0.015025,0.011404,0,,0,,
Armenia,ARM,1880,0.031004,0.017926,0.013078,0,,0,,
Armenia,ARM,1881,0.032656,0.016336,0.01632,0,,0,,
Armenia,ARM,1882,0.034397,0.016899,0.017498,0,,0,,
Armenia,ARM,1883,0.03915,0.019589,0.019561,0,,0,,
Armenia,ARM,1884,0.039749,0.015519,0.02423,0,,0,,
Armenia,ARM,1885,0.043296,0.014864,0.028432,0,,0,,
Armenia,ARM,1886,0.044405,0.015075,0.02933,0,,0,,
Armenia,ARM,1887,0.046988,0.013394,0.033594,0,,0,,
Armenia,ARM,1888,0.049013,0.013413,0.0356,0,,0,,
Armenia,ARM,1889,0.052932,0.015725,0.037207,0,,0,,
Armenia,ARM,1890,0.059944,0.016464,0.04348,0,,0,,
Armenia,ARM,1891,0.066001,0.016028,0.049973,0,,0,,
Armenia,ARM,1892,0.069863,0.017341,0.052522,0,,0,,
Armenia,ARM,1893,0.081887,0.020116,0.061771,0,,0,,
Armenia,ARM,1894,0.083402,0.02318,0.060221,0,,0,,
Armenia,ARM,1895,0.095831,0.021655,0.074175,0,,0,,
Armenia,ARM,1896,0.097555,0.022754,0.074801,0,,0,,
Armenia,ARM,1897,0.112794,0.026812,0.085983,0,,0,,
Armenia,ARM,1898,0.126503,0.029815,0.096688,0,,0,,
Armenia,ARM,1899,0.146754,0.038127,0.108627,0,,0,,
Armenia,ARM,1900,0.166244,0.041715,0.124529,0,,0,,
Armenia,ARM,1901,0.170674,0.038299,0.132374,0,,0,,
Armenia,ARM,1902,0.164843,0.038064,0.126779,0,,0,,
Armenia,ARM,1903,0.161248,0.041046,0.120203,0,,0,,
Armenia,ARM,1904,0.179402,0.04916,0.130243,0,,0,,
Armenia,ARM,1905,0.160139,0.053477,0.106662,0,,0,,
Armenia,ARM,1906,0.182657,0.06113,0.121527,0,,0,,
Armenia,ARM,1907,0.204593,0.072224,0.132368,0,,0,,
Armenia,ARM,1908,0.205848,0.072981,0.132867,0,,0,,
Armenia,ARM,1909,0.217297,0.076118,0.141179,0,,0,,
Armenia,ARM,1910,0.213103,0.071051,0.142052,0,,0,,
Armenia,ARM,1911,0.220941,0.080013,0.140928,0,,0,,
Armenia,ARM,1912,0.250277,0.099091,0.151187,0,,0,,
Armenia,ARM,1913,0.271881,0.117255,0.154626,0,,0,,
Armenia,ARM,1914,0.245379,0.09496,0.150419,0,,0,,
Armenia,ARM,1915,0.225225,0.074962,0.150263,0,,0,,
Armenia,ARM,1916,0.240051,0.079658,0.160393,0,,0,,
Armenia,ARM,1917,0.220925,0.07579,0.145135,0,,0,,
Armenia,ARM,1918,0.088106,0.028642,0.059464,0,,0,,
Armenia,ARM,1919,0.075256,0.016765,0.058491,0,,0,,
Armenia,ARM,1920,0.068624,0.016021,0.052603,0,,0,,
Armenia,ARM,1921,0.074422,0.019688,0.054557,0.000177,,0,,
Armenia,ARM,1922,0.090762,0.023904,0.066698,0.00016,,0,,
Armenia,ARM,1923,0.10026,0.025964,0.074184,0.000111,,0,,
Armenia,ARM,1924,0.11945,0.035668,0.082785,0.000997,,0,,
Armenia,ARM,1925,0.117896,0.032284,0.084005,0.001606,,0,,
Armenia,ARM,1926,0.170819,0.056962,0.111733,0.002124,,0,,
Armenia,ARM,1927,0.212374,0.073115,0.137002,0.002257,,0,,
Armenia,ARM,1928,0.233149,0.087373,0.139549,0.002588,0.003639,0,,
Armenia,ARM,1929,0.251136,0.083854,0.159782,0.002996,0.004503,0,,
Armenia,ARM,1930,0.342959,0.083873,0.250076,0.00318,0.005831,0,,
Armenia,ARM,1931,0.412376,0.099824,0.301095,0.005215,0.006241,0,,
Armenia,ARM,1932,0.463925,0.13612,0.314258,0.006972,0.006575,0,,
Armenia,ARM,1933,0.519236,0.168796,0.336558,0.008726,0.005156,0,,
Armenia,ARM,1934,0.627438,0.215623,0.39345,0.011641,0.006724,0,,
Armenia,ARM,1935,0.709132,0.258147,0.428263,0.014182,0.008539,0,,
Armenia,ARM,1936,0.811736,0.306652,0.475828,0.018071,0.011185,0,,
Armenia,ARM,1937,0.830978,0.308587,0.492955,0.019004,0.010433,0,,
Armenia,ARM,1938,0.877168,0.325007,0.522113,0.019153,0.010895,0,,
Armenia,ARM,1939,0.887968,0.330686,0.527172,0.019213,0.010897,0,,
Armenia,ARM,1940,1.06467,0.443029,0.580375,0.030156,0.011109,0,,
Armenia,ARM,1941,0.935301,0.356818,0.567358,0,0.011124,0,,
Armenia,ARM,1942,0.513195,0.111801,0.401394,0,,0,,
Armenia,ARM,1943,0.5356,0.141856,0.393744,0,,0,,
Armenia,ARM,1944,0.776719,0.220504,0.556215,0,,0,,
Armenia,ARM,1945,0.8187,0.387381,0.394356,0.033489,0.003473,0,,
Armenia,ARM,1946,0.917508,0.426909,0.446216,0.037825,0.006558,0,,
Armenia,ARM,1947,1.103569,0.509498,0.538761,0.046027,0.009282,0,,
Armenia,ARM,1948,1.172028,0.523885,0.58566,0.049701,0.012782,0,,
Armenia,ARM,1949,1.331679,0.587981,0.677244,0.050945,0.015508,0,,
Armenia,ARM,1950,1.481873,0.647122,0.747711,0.066644,0.020396,0,,1.069913
Armenia,ARM,1951,1.604283,0.701466,0.806591,0.07213,0.024097,0,,1.126603
Armenia,ARM,1952,1.71762,0.727249,0.891006,0.071914,0.02745,0,,1.172388
Armenia,ARM,1953,1.816585,0.746008,0.963769,0.075695,0.031112,0,,1.204186
Armenia,ARM,1954,1.982162,0.803455,1.059706,0.081933,0.037067,0,,1.274767
Armenia,ARM,1955,2.247344,0.8896,1.21713,0.096672,0.043942,0,,1.400759
Armenia,ARM,1956,2.466542,0.924562,1.36724,0.126091,0.048649,0,,1.488097
Armenia,ARM,1957,2.7,0.957712,1.49535,0.190314,0.056624,0,,1.574772
Armenia,ARM,1958,2.883537,0.947019,1.600371,0.270791,0.065357,0,,1.624697
Armenia,ARM,1959,3.031653,0.935054,1.687674,0.332718,0.076207,0,,1.64922
Armenia,ARM,1960,3.157102,0.898002,1.764553,0.404987,0.08956,0,,1.658013
Armenia,ARM,1961,3.25957,0.841092,1.81827,0.500013,0.100196,0,,1.65332
Armenia,ARM,1962,3.42628,0.794063,1.929065,0.590072,0.113079,0,,1.680087
Armenia,ARM,1963,3.679347,0.801833,2.054034,0.702959,0.120521,0,,1.746961
Armenia,ARM,1964,3.917236,0.8065,2.148291,0.834013,0.128433,0,,1.804322
Armenia,ARM,1965,4.157394,0.81882,2.247987,0.947216,0.14337,0,,1.860922
Armenia,ARM,1966,4.392197,0.833686,2.366077,1.033796,0.158638,0,,1.913398
Armenia,ARM,1967,4.59792,0.818028,2.510173,1.101409,0.16831,0,,1.951581
Armenia,ARM,1968,4.732484,0.788928,2.606626,1.162915,0.174015,0,,1.958436
Armenia,ARM,1969,4.932664,0.786599,2.744171,1.223095,0.178798,0,,1.991902
Armenia,ARM,1970,5.186794,0.84449,3.011342,1.141065,0.189897,0,,2.046575
Armenia,ARM,1971,5.514268,0.838693,3.121836,1.256194,0.202863,0.094682,,2.128303
